address,eligible,status_text,latency_sec,checked_at,lat,lon,method
243-245 Gertrude Street Melbourne VIC,False,timeout,20.512,2025-08-12T14:55:49.746190+00:00,-37.8062207,144.9825807,timeout
281 Smith Street Melbourne VIC,False,timeout,20.445,2025-08-12T14:55:49.799788+00:00,-37.8005067,144.9838413,timeout
272 Smith Street Melbourne VIC,False,timeout,20.415,2025-08-12T14:55:50.214729+00:00,-37.8011431,144.9840159,timeout
215 Smith Street Melbourne VIC,False,timeout,20.419,2025-08-12T14:56:09.835710+00:00,-37.8026801,144.9834581,timeout
298-300 Brunswick Street Melbourne VIC,False,timeout,20.503,2025-08-12T14:56:10.249561+00:00,-37.7982004,144.9786371,timeout
328 Brunswick Street Melbourne VIC,False,timeout,20.497,2025-08-12T14:56:10.297323+00:00,-37.7973814,144.9787918,timeout
286 Smith Street Melbourne VIC,False,timeout,20.417,2025-08-12T14:56:10.632154+00:00,-37.8005946,144.9841436,timeout
222 Brunswick Street Melbourne VIC,False,timeout,20.508,2025-08-12T14:56:30.344487+00:00,-37.8009521,144.9782174,timeout
33 Spencer Street Melbourne VIC,False,timeout,20.433,2025-08-12T14:56:30.682798+00:00,-37.8200975,144.9542549,timeout
198 Berkeley Street Melbourne VIC,False,timeout,20.482,2025-08-12T14:56:30.780073+00:00,-37.8014283,144.9587685,timeout
114 Berkeley Street Melbourne VIC,False,timeout,20.457,2025-08-12T14:56:31.089625+00:00,-37.8028349,144.9590354,timeout
127 Leicester Street Melbourne VIC,False,timeout,20.492,2025-08-12T14:56:50.836428+00:00,-37.8029290,144.9602863,timeout
185 Pelham Street Melbourne VIC,False,timeout,20.431,2025-08-12T14:56:51.113709+00:00,-37.8022481,144.9601666,timeout
167 Lygon Street Melbourne VIC,False,timeout,20.443,2025-08-12T14:56:51.223155+00:00,-37.8017966,144.9665445,timeout
144 Cecil Street Melbourne VIC,False,timeout,20.422,2025-08-12T14:56:51.511911+00:00,-37.8328055,144.9574554,timeout
315 Coventry Street Melbourne VIC,False,timeout,20.472,2025-08-12T14:57:11.309061+00:00,-37.8329360,144.9570071,timeout
192 Station Street Melbourne VIC,False,timeout,20.466,2025-08-12T14:57:11.579491+00:00,-37.8328036,144.9456317,timeout
68 Cecil Street Melbourne VIC,False,timeout,20.444,2025-08-12T14:57:11.672163+00:00,-37.8301951,144.9562392,timeout
1 Riverside Quay Melbourne VIC,False,timeout,20.466,2025-08-12T14:57:11.978561+00:00,-37.8217545,144.9639586,timeout
2 Lygon Street Melbourne VIC,False,timeout,20.385,2025-08-12T14:57:31.694074+00:00,-37.8067341,144.9660401,timeout
7 Grattan Street Melbourne VIC,False,timeout,20.450,2025-08-12T14:57:32.029621+00:00,-37.8010788,144.9692525,timeout
28 Blackwood Street Melbourne VIC,False,timeout,20.499,2025-08-12T14:57:32.171791+00:00,-37.8012925,144.9552944,timeout
22 Blackwood Street Melbourne VIC,False,timeout,20.478,2025-08-12T14:57:32.456694+00:00,-37.8014438,144.9551034,timeout
12 Blackwood Street Melbourne VIC,False,timeout,20.464,2025-08-12T14:57:52.158041+00:00,-37.8016427,144.9548520,timeout
23 Blackwood Street Melbourne VIC,False,timeout,20.533,2025-08-12T14:57:52.563308+00:00,-37.8009470,144.9553230,timeout
120 Capel Street Melbourne VIC,False,timeout,20.453,2025-08-12T14:57:52.625249+00:00,-37.8051944,144.9554928,timeout
10-20 Courtney Street Melbourne VIC,False,timeout,20.501,2025-08-12T14:57:52.958061+00:00,-37.8025061,144.9550047,timeout
1-11 Bedford Street Melbourne VIC,False,timeout,20.468,2025-08-12T14:58:12.627122+00:00,-37.8024590,144.9553500,timeout
51 Gipps Street Melbourne VIC,False,timeout,20.432,2025-08-12T14:58:12.995392+00:00,-37.8047536,144.9886343,timeout
121 Johnston Street Melbourne VIC,False,timeout,20.488,2025-08-12T14:58:13.113875+00:00,-37.7982584,144.9789257,timeout
7 Murphy Street Melbourne VIC,False,timeout,20.413,2025-08-12T14:58:13.371102+00:00,-37.7976007,144.9514060,timeout
5 Murphy Street Melbourne VIC,False,timeout,20.419,2025-08-12T14:58:33.046495+00:00,-37.7976791,144.9512929,timeout
1 Murphy Street Melbourne VIC,False,timeout,20.432,2025-08-12T14:58:33.427769+00:00,-37.7977808,144.9511727,timeout
2 Chapman Street Melbourne VIC,False,timeout,20.477,2025-08-12T14:58:33.590786+00:00,-37.7979992,144.9509764,timeout
2A Chapman Street Melbourne VIC,False,timeout,20.452,2025-08-12T14:58:33.823135+00:00,-37.7979700,144.9509398,timeout
8 Chapman Street Melbourne VIC,False,timeout,20.414,2025-08-12T14:58:53.460960+00:00,-37.7978724,144.9507899,timeout
117 Flemington Road Melbourne VIC,False,timeout,20.471,2025-08-12T14:58:53.899042+00:00,-37.7972250,144.9516823,timeout
117A Flemington Road Melbourne VIC,False,timeout,20.523,2025-08-12T14:58:54.113699+00:00,-37.7971572,144.9515965,timeout
118 Flemington Road Melbourne VIC,False,timeout,20.440,2025-08-12T14:58:54.263104+00:00,-37.7970894,144.9515107,timeout
123 Flemington Road Melbourne VIC,False,timeout,20.459,2025-08-12T14:59:13.920284+00:00,-37.7968791,144.9512618,timeout
"220,222,224 Errol Street Melbourne VIC",False,timeout,20.514,2025-08-12T14:59:14.413945+00:00,-37.7978222,144.9508015,timeout
"226,228 Errol Street Melbourne VIC",False,timeout,20.514,2025-08-12T14:59:14.627844+00:00,-37.7977372,144.9508211,timeout
"242,244 Errol Street Melbourne VIC",False,timeout,20.495,2025-08-12T14:59:14.758464+00:00,-37.7973727,144.9509093,timeout
"250,252 Errol Street Melbourne VIC",False,timeout,20.458,2025-08-12T14:59:34.378618+00:00,-37.7971829,144.9509496,timeout
1 Chapman Street Melbourne VIC,False,timeout,20.413,2025-08-12T14:59:34.827707+00:00,-37.7980035,144.9503136,timeout
11 Chapman Street Melbourne VIC,False,timeout,20.445,2025-08-12T14:59:35.072709+00:00,-37.7977690,144.9500242,timeout
8 Whiteman Street Melbourne VIC,False,timeout,20.436,2025-08-12T14:59:35.195062+00:00,-37.8242677,144.9577541,timeout
159 Domain Road Melbourne VIC,False,timeout,20.398,2025-08-12T14:59:54.776897+00:00,-37.8341478,144.9815358,timeout
169 Domain Road Melbourne VIC,False,timeout,20.426,2025-08-12T14:59:55.254169+00:00,-37.8341668,144.9816512,timeout
123 Park Street Melbourne VIC,False,timeout,20.441,2025-08-12T14:59:55.514410+00:00,-37.8342833,144.9823458,timeout
3 Toorak Road Melbourne VIC,False,timeout,20.385,2025-08-12T14:59:55.580170+00:00,-37.8382088,144.9867145,timeout
9 Toorak Road Melbourne VIC,False,timeout,20.391,2025-08-12T15:00:15.168094+00:00,-37.8382359,144.9868690,timeout
69 Victoria Street Melbourne VIC,False,timeout,20.449,2025-08-12T15:00:15.703932+00:00,-37.7988255,144.9771439,timeout
63 Nicholson Street Melbourne VIC,False,timeout,20.494,2025-08-12T15:00:16.008606+00:00,-37.7995936,144.9744080,timeout
260 Clarendon Street Melbourne VIC,False,timeout,20.467,2025-08-12T15:00:16.047595+00:00,-37.8324480,144.9601330,timeout
209 Clarendon Street Melbourne VIC,False,timeout,20.462,2025-08-12T15:00:35.630170+00:00,-37.8309126,144.9598544,timeout
3 Hardwicke Street Melbourne VIC,False,timeout,20.448,2025-08-12T15:00:36.151757+00:00,-37.7982096,144.9468714,timeout
322 City Road Melbourne VIC,False,timeout,20.455,2025-08-12T15:00:36.502624+00:00,-37.8276047,144.9578222,timeout
252 Brunswick Street Melbourne VIC,False,timeout,20.568,2025-08-12T15:00:36.576820+00:00,-37.7998890,144.9783730,timeout
120 Montague Street Melbourne VIC,False,timeout,20.443,2025-08-12T15:00:56.073728+00:00,-37.8312032,144.9503971,timeout
141 Johnston Street Melbourne VIC,False,timeout,20.435,2025-08-12T15:00:56.587385+00:00,-37.7983052,144.9794393,timeout
81 Flemington Road Melbourne VIC,False,timeout,20.454,2025-08-12T15:00:56.957017+00:00,-37.7987231,144.9535288,timeout
103 Flemington Road Melbourne VIC,False,timeout,20.477,2025-08-12T15:00:57.054242+00:00,-37.7982145,144.9529108,timeout
18 Mary Street Melbourne VIC,False,timeout,20.394,2025-08-12T15:01:16.468525+00:00,-37.7992218,144.9521913,timeout
34 Molesworth Street Melbourne VIC,False,timeout,20.467,2025-08-12T15:01:17.054517+00:00,-37.7977874,144.9485838,timeout
40 Molesworth Street Melbourne VIC,False,timeout,20.481,2025-08-12T15:01:17.438708+00:00,-37.7977091,144.9484939,timeout
42 Molesworth Street Melbourne VIC,False,timeout,20.498,2025-08-12T15:01:17.552935+00:00,-37.7976382,144.9483950,timeout
52 Molesworth Street Melbourne VIC,False,timeout,20.482,2025-08-12T15:01:36.950993+00:00,-37.7974754,144.9482061,timeout
54 Molesworth Street Melbourne VIC,False,timeout,20.462,2025-08-12T15:01:37.516819+00:00,-37.7973903,144.9481076,timeout
58 Molesworth Street Melbourne VIC,False,timeout,20.473,2025-08-12T15:01:37.912111+00:00,-37.7972719,144.9479572,timeout
62 Molesworth Street Melbourne VIC,False,timeout,20.494,2025-08-12T15:01:38.047253+00:00,-37.7971905,144.9478542,timeout
84 Molesworth Street Melbourne VIC,False,timeout,20.482,2025-08-12T15:01:57.433215+00:00,-37.7968163,144.9473805,timeout
86 Molesworth Street Melbourne VIC,False,timeout,20.464,2025-08-12T15:01:57.981010+00:00,-37.7967497,144.9473135,timeout
96 Molesworth Street Melbourne VIC,False,timeout,20.464,2025-08-12T15:01:58.376823+00:00,-37.7965273,144.9470357,timeout
"18,18A Molesworth Street Melbourne VIC",False,timeout,20.523,2025-08-12T15:01:58.570847+00:00,-37.7981147,144.9490022,timeout
20 Molesworth Street Melbourne VIC,False,timeout,20.483,2025-08-12T15:02:17.916225+00:00,-37.7980605,144.9489340,timeout
32 Molesworth Street Melbourne VIC,False,timeout,20.474,2025-08-12T15:02:18.455131+00:00,-37.7978651,144.9486913,timeout
13 Chapman Street Melbourne VIC,False,timeout,20.441,2025-08-12T15:02:18.817874+00:00,-37.7975703,144.9497339,timeout
117 Chapman Street Melbourne VIC,False,timeout,20.496,2025-08-12T15:02:19.067035+00:00,-37.7953932,144.9470388,timeout
432 Abbotsford Street Melbourne VIC,False,timeout,20.498,2025-08-12T15:02:38.415909+00:00,-37.7962725,144.9468718,timeout
440 Abbotsford Street Melbourne VIC,False,timeout,20.472,2025-08-12T15:02:38.927759+00:00,-37.7960986,144.9469012,timeout
442 Abbotsford Street Melbourne VIC,False,timeout,20.480,2025-08-12T15:02:39.298626+00:00,-37.7960407,144.9469094,timeout
444-446 Abbotsford Street Melbourne VIC,False,timeout,20.581,2025-08-12T15:02:39.648425+00:00,-37.7959621,144.9469207,timeout
448 Abbotsford Street Melbourne VIC,False,timeout,20.484,2025-08-12T15:02:58.901105+00:00,-37.7958979,144.9469376,timeout
460 Abbotsford Street Melbourne VIC,False,timeout,20.488,2025-08-12T15:02:59.416275+00:00,-37.7956344,144.9469844,timeout
433 Abbotsford Street Melbourne VIC,False,timeout,20.499,2025-08-12T15:02:59.797499+00:00,-37.7961662,144.9464739,timeout
469 Abbotsford Street Melbourne VIC,False,timeout,20.599,2025-08-12T15:03:00.247354+00:00,-37.7952356,144.9466296,timeout
483 Abbotsford Street Melbourne VIC,False,timeout,20.476,2025-08-12T15:03:19.378242+00:00,-37.7949133,144.9467104,timeout
525 Abbotsford Street Melbourne VIC,False,timeout,20.480,2025-08-12T15:03:19.896659+00:00,-37.7940542,144.9468498,timeout
393 Abbotsford Street Melbourne VIC,False,timeout,20.488,2025-08-12T15:03:20.285305+00:00,-37.7974211,144.9463007,timeout
423 Abbotsford Street Melbourne VIC,False,timeout,20.501,2025-08-12T15:03:20.748606+00:00,-37.7966412,144.9464638,timeout
190 Park Street Melbourne VIC,False,timeout,20.404,2025-08-12T15:03:39.784542+00:00,-37.8344510,144.9635970,timeout
39 Melrose Street Melbourne VIC,False,timeout,20.422,2025-08-12T15:03:40.319232+00:00,-37.7947432,144.9415880,timeout
422 George Street Melbourne VIC,False,timeout,20.429,2025-08-12T15:03:40.715056+00:00,-37.7969010,144.9823560,timeout
165 Johnston Street Melbourne VIC,False,timeout,20.474,2025-08-12T15:03:41.222756+00:00,-37.7982430,144.9804990,timeout
247 Brunswick Street Melbourne VIC,False,timeout,20.464,2025-08-12T15:04:00.248736+00:00,-37.7998880,144.9780260,timeout
120 Johnston Street Melbourne VIC,False,timeout,20.461,2025-08-12T15:04:00.780237+00:00,-37.7984914,144.9789451,timeout
231 Brunswick Street Melbourne VIC,False,timeout,20.481,2025-08-12T15:04:01.196360+00:00,-37.8004590,144.9779130,timeout
144 Nicholson Street Melbourne VIC,False,timeout,20.490,2025-08-12T15:04:01.712554+00:00,-37.8011460,144.9745920,timeout
293 Brunswick Street Melbourne VIC,False,timeout,20.465,2025-08-12T15:04:20.715774+00:00,-37.7985491,144.9782874,timeout
347 Brunswick Street Melbourne VIC,False,timeout,20.479,2025-08-12T15:04:21.259682+00:00,-37.7968516,144.9785347,timeout
19 Park Street Melbourne VIC,False,timeout,20.394,2025-08-12T15:04:21.590237+00:00,-37.8330238,144.9698810,timeout
211 Flinders Street Melbourne VIC,False,timeout,20.481,2025-08-12T15:04:22.194260+00:00,-37.8177412,144.9670520,timeout
11-13 Toorak Road Melbourne VIC,False,timeout,20.427,2025-08-12T15:04:41.144262+00:00,-37.8382457,144.9869545,timeout
123a Park Street Melbourne VIC,False,timeout,20.421,2025-08-12T15:04:41.681302+00:00,-37.8343744,144.9823405,timeout
320 St Kilda Road Melbourne VIC,False,timeout,20.422,2025-08-12T15:04:42.012573+00:00,-37.8294390,144.9708850,timeout
23 Dorcas Street Melbourne VIC,False,timeout,20.464,2025-08-12T15:04:42.658470+00:00,-37.8305470,144.9697950,timeout
119 Park Street Melbourne VIC,False,timeout,20.427,2025-08-12T15:05:01.572225+00:00,-37.8344339,144.9823261,timeout
19 Dorcas Street Melbourne VIC,False,timeout,20.413,2025-08-12T15:05:02.095447+00:00,-37.8305020,144.9699770,timeout
27 Dorcas Street Melbourne VIC,False,timeout,20.417,2025-08-12T15:05:02.429767+00:00,-37.8305860,144.9696420,timeout
196 Wells Street Melbourne VIC,False,timeout,20.455,2025-08-12T15:05:03.114275+00:00,-37.8321480,144.9697520,timeout
194 Wells Street Melbourne VIC,False,timeout,20.405,2025-08-12T15:05:21.978720+00:00,-37.8320720,144.9697310,timeout
192 Wells Street Melbourne VIC,False,timeout,20.430,2025-08-12T15:05:22.525709+00:00,-37.8320000,144.9696990,timeout
190 Wells Street Melbourne VIC,False,timeout,20.430,2025-08-12T15:05:22.859636+00:00,-37.8319280,144.9696910,timeout
1 Bank Street Melbourne VIC,False,timeout,20.399,2025-08-12T15:05:23.513827+00:00,-37.8318310,144.9696640,timeout
345 Brunswick Street Melbourne VIC,False,timeout,20.475,2025-08-12T15:05:42.454759+00:00,-37.7969236,144.9785240,timeout
343 Brunswick Street Melbourne VIC,False,timeout,20.484,2025-08-12T15:05:43.010445+00:00,-37.7969681,144.9785186,timeout
341 Brunswick Street Melbourne VIC,False,timeout,20.477,2025-08-12T15:05:43.337454+00:00,-37.7970170,144.9785130,timeout
339 Brunswick Street Melbourne VIC,False,timeout,20.498,2025-08-12T15:05:44.012181+00:00,-37.7970740,144.9785080,timeout
335 Brunswick Street Melbourne VIC,False,timeout,20.565,2025-08-12T15:06:03.020996+00:00,-37.7972430,144.9784810,timeout
8 Fogarty Street Melbourne VIC,False,timeout,20.432,2025-08-12T15:06:03.443987+00:00,-37.7980501,144.9405445,timeout
12 Fogarty Street Melbourne VIC,False,timeout,20.436,2025-08-12T15:06:03.773381+00:00,-37.7982223,144.9403078,timeout
8-16 Palmerston Crescent Melbourne VIC,False,timeout,20.532,2025-08-12T15:06:04.544239+00:00,-37.8334559,144.9699547,timeout
267 Flinders Lane Melbourne VIC,False,timeout_header,21.094,2025-08-12T15:09:33.037453+00:00,-37.8170329,144.9655353,dom
270 Flinders Street Melbourne VIC,False,timeout_header,21.152,2025-08-12T15:09:33.038063+00:00,-37.8177285,144.9653561,dom
205 Collins Street Melbourne VIC,False,timeout_header,21.037,2025-08-12T15:09:33.066610+00:00,-37.8158150,144.9673780,dom
630 Little Collins Street Melbourne VIC,False,timeout_header,12.813,2025-08-12T15:09:45.853028+00:00,-37.8178023,144.9539372,dom
471 Little Bourke Street Melbourne VIC,False,timeout_header,12.814,2025-08-12T15:09:45.853209+00:00,-37.8145395,144.9590572,dom
287 King Street Melbourne VIC,False,timeout_header,12.900,2025-08-12T15:09:45.966791+00:00,-37.8137769,144.9542371,dom
600 Little Bourke Street Melbourne VIC,False,error:TimeoutException,9.277,2025-08-12T15:09:55.131206+00:00,-37.8154676,144.9546001,error
197-199 King Street Melbourne VIC,False,error:TimeoutException,9.282,2025-08-12T15:09:55.136330+00:00,-37.8155762,144.9550620,error
270 Collins Street Melbourne VIC,False,error:TimeoutException,9.258,2025-08-12T15:09:55.225039+00:00,-37.8156850,144.9649280,error
195 Swanston Street Melbourne VIC,False,error:TimeoutException,9.313,2025-08-12T15:10:04.445611+00:00,-37.8130976,144.9649711,error
2 Lygon Street VIC 3053,False,,39.229,2025-08-13T05:33:37.001364+00:00,-37.8067341,144.9660401,bulk
1 Riverside Quay VIC,False,,40.46,2025-08-13T05:33:38.231839+00:00,-37.8217545,144.9639586,bulk
8 Whiteman Street Southbank VIC 3006,True,Great! Your address is eligible for 5G Home Internet.,12.448,2025-08-13T05:33:49.451281+00:00,-37.8242677,144.9577541,bulk
148 Gertrude Street VIC,True,Great! Your address is eligible for 5G Home Internet.,11.874,2025-08-13T05:34:01.326373+00:00,-37.806102,144.979265,bulk
670 Bourke Street VIC,True,Great! Your address is eligible for 5G Home Internet.,12.518,2025-08-13T05:34:13.845896+00:00,-37.8166802,144.9541098,bulk
211 Flinders Street Melbourne VIC 3000,False,,38.043,2025-08-13T05:34:16.276067+00:00,-37.8177412,144.967052,bulk
629 Bourke Street VIC,False,,37.977,2025-08-13T05:34:51.823915+00:00,-37.8167994,144.9552063,bulk
20-30 Bourke Street Melbourne VIC 3000,False,,37.927,2025-08-13T05:34:54.203895+00:00,-37.811183,144.972166,bulk
127 Russell Street Melbourne VIC 3000,False,,38.252,2025-08-13T05:35:30.076180+00:00,-37.8136466,144.9682102,bulk
8 Whiteman Street VIC,False,,38.075,2025-08-13T05:35:32.279790+00:00,-37.8231279,144.9575576,bulk
"33,35,37 Swanston Street Melbourne VIC 3000",True,Great! Your address is eligible for 5G Home Internet.,12.627,2025-08-13T05:35:42.704060+00:00,-37.816643,144.966841,bulk
37 Swanston Street Melbourne VIC 3000,False,,38.446,2025-08-13T05:36:10.726145+00:00,-37.8166258,144.9668517,bulk
224 Flinders Street Melbourne VIC 3000,False,,37.698,2025-08-13T05:36:20.403073+00:00,-37.817475,144.96684,bulk
238 Flinders Street Melbourne VIC 3000,False,,37.417,2025-08-13T05:36:48.144050+00:00,-37.8175372,144.9665144,bulk
28-32 Elizabeth Street Melbourne VIC 3000,False,,37.509,2025-08-13T05:36:57.913470+00:00,-37.8172878,144.964884,bulk
276 Flinders Street VIC,True,Great! Your address is eligible for 5G Home Internet.,12.009,2025-08-13T05:37:00.153679+00:00,-37.8175611,144.9649673,bulk
